CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,Calidad
-1.6195298795599151,0.45095009169874695,-1.7744541482708418,0.04374031124601499,0.06701448076415925,-0.9139206939471001,-0.16104319146622412,-0.28225827573428786,0.0050980359622504415,-0.2677594299662509,0.0486301176889572,5
-0.7991699349839531,1.8565530606792313,-0.9116901661671861,0.5480659724450679,-0.018391561189131607,0.92971391659701,-1.009828581195463,0.762586966973712,-0.5207066698457328,0.06283285041067235,-0.13814188691809404,5
-0.7484790927753521,0.8820388613868008,-1.1713942288914625,0.41102067166414935,-0.04353100675696015,0.4014731306917081,-0.5395534786613417,0.5979460565145438,-0.08685692572556163,-0.18744236545557164,-0.11822866497852809,5
2.3576726331784412,-0.2699760093806784,0.24348869668939965,-0.9284499821666196,-1.4991490675469477,-0.13101722324912102,0.34429049427171704,-0.4553749946174515,0.09157657800850531,-0.13039252662441736,0.31671369066657107,6
-1.6195298795599313,0.45095009169874417,-1.7744541482708394,0.043740311246015344,0.06701448076416218,-0.9139206939470944,-0.16104319146622598,-0.28225827573428924,0.00509803596225001,-0.26775942996625196,0.04863011768895943,5
-1.5837072733679642,0.5691948836514934,-1.538286051341203,0.023749887467164683,-0.1100759700229148,-0.9936263627714748,-0.10965924347494571,-0.3140342072235429,-0.03434751445742902,-0.37161088229904027,0.03661204289273734,5
-1.101464029799857,0.608014998784023,-1.0759147951434866,-0.343959206943598,-1.1333823620529664,0.17500037054365705,0.26101197322987524,0.24014930006067747,-0.02730320632687345,-0.39978772720661687,0.11104034953434758,5
-2.248707647662182,-0.41683477700605526,-0.986837186358285,-0.0012033794186450712,-0.7804345770634381,0.2860570494041983,0.13144914352247125,0.11933725439620434,-0.6146455771978877,0.07599386061786305,0.3438086222237876,7
-1.0868865233527114,-0.30856949510601184,-1.5181502079043412,0.003314904544323015,-0.2267266290334095,-0.5126338830769054,0.24961005395751748,0.43898851255713767,-0.3989988337136705,-0.23719024618024748,0.11697728884651551,7
0.654789524946075,1.6652073957838585,1.2094762238483914,-0.8246350066612852,1.7185007935803087,-0.47649728253662127,0.23036956334999062,0.8387884977293097,1.2740027917852461,-0.00831282711812493,0.027461634051400712,5
-1.1252042864555518,0.8605121934499296,-0.7722158721380046,0.4643593484971853,-0.9323393865479032,0.202598908699674,0.7162247678381556,0.5200345020461291,0.19028781480800017,-0.21386499363696299,-0.06922803107135903,5
0.6547895249460742,1.6652073957838602,1.2094762238483878,-0.8246350066612873,1.718500793580306,-0.47649728253662105,0.23036956334999426,0.8387884977293089,1.2740027917852461,-0.0083128271181241,0.027461634051401798,5
-3.0268610323220533,0.4935396915055438,-0.22016621530132371,0.5946257332267683,-0.34316097981380855,-0.29515425316561306,0.6248112820149823,-0.3085113783868737,0.3446845003486817,-0.15493417527161585,0.4320097365740129,5
1.5388977301543845,-0.23512582864212192,0.047506068406067886,3.7923864387827364,0.7264141239045814,-2.199678217498098,-2.013762419051825,2.0704767488993565,0.4945215102241746,1.0467881166454234,0.1593443796477131,5
1.5652680835125394,4.795247030492092,1.4150768998581706,1.3609437717487842,-0.1993648303995452,0.4025658404493174,-0.5198194566977155,0.07763417362730263,-0.8786300774345324,-0.4942024760388765,0.10163719566822897,5
1.6212487869717147,4.780069779618034,1.5210078252079415,1.4087692279318915,-0.10293021224134202,0.23826375701025546,-0.6720719194892361,0.22052716894222293,-0.702506021804634,-0.4530859891701548,0.15806926796420354,5
1.1745656164945648,1.1427982171557716,2.3943131225028074,0.14540311755130803,-1.2905136698940003,-0.4182546880469714,0.09000300865617715,-0.7947078098129674,0.23142731733874494,0.15792693661593615,-0.16522460791399246,7
2.6952047401211967,1.215494201963495,-0.12339490382916753,6.373258827116689,1.130060025408995,0.7780066276696402,0.6913834817908061,0.01562632563692633,-0.39530363477554215,-0.5924147178207129,0.2693906565320909,5
-0.7224383082083919,0.5046719140701424,-1.7470834770489057,-0.6399522625048283,0.8991309498998793,-0.47841335274192076,1.2133272399910118,0.6346945180647148,0.11579670251296115,-0.04709525024622853,0.2966260369368925,4
3.3353127554432533,0.7536687550166727,0.4581600254662975,5.140835803187007,0.25975050093226754,0.7565099116587547,1.9299943216244861,-0.2774211366335857,-0.2355436175913915,-0.2767263822701949,-0.1505466090076847,6
0.6236446132149628,0.44011331171546103,0.9821746992518441,-0.6253937805109875,-1.5629060215981938,-0.9908175251682602,1.1299958609826835,-1.0239312390432993,-0.3253332598078132,0.30752239735481685,0.3960750423284285,6
-0.2059845365314428,0.9679491803451119,0.45496381397627983,-0.13458604796288964,-0.3388534721838352,-1.5313814772643688,0.4138186123352571,-0.8906255252269811,0.3140165148731994,-0.15117370127914648,-0.06742998425151542,5
0.6964073097695569,-0.39699873670220714,-0.25587581309926205,1.5238317608483,-0.5431694249391923,-0.5875287813636706,0.04291241148837892,1.250483726626485,-0.02798340684867736,-0.05677800308931397,-0.11742627624115337,5
0.05310563473638926,0.4165427428512395,-0.9324305897724183,-0.25445404867149296,-0.9306186276897005,0.3369985756657095,0.6020996695697931,0.864528938836612,0.27223674004238674,-0.8023322758883723,0.08788268126874484,5
-0.8785553431477113,0.3811331862952159,0.07155311057325553,0.15512365807414663,-0.23369366113439502,-1.0731778517946777,0.7815642736251264,-0.013654159044810628,-0.46734315519881553,-0.10717803338660811,-0.08706768337200345,6
-1.164634066513572,-0.6103550449558552,-0.567917513531168,0.41566904725653314,-0.991131618717247,-0.6526045066046102,1.2972754661988586,0.4435550450489427,-0.14331688953876145,0.17264453445332045,-0.15595936841437202,5
-0.239393786668147,-1.1940107818795211,-0.9984325053737233,0.1676539945773887,-0.5968516366102723,-0.47041912158481486,1.0199072532677944,0.5172089913888199,0.02041946413150491,0.1560822199388121,-0.03513811262305903,5
0.6964073097695569,-0.39699873670220714,-0.25587581309926205,1.5238317608483,-0.5431694249391923,-0.5875287813636706,0.04291241148837892,1.250483726626485,-0.02798340684867736,-0.05677800308931397,-0.11742627624115337,5
-1.7352178389039372,0.5887956403312684,-1.5770915886098371,0.15478774342909016,-0.07061729803680822,-0.6002175459441487,-0.04816746384317888,-0.14510654669688847,-0.16833125065783622,-0.09026756285629539,0.018364228845025754,5
-1.3223717358754268,-0.41040658616251696,-1.5391736951416715,0.24095671873407182,0.061405970231633904,-0.2470030977730581,0.02047083521115262,0.3601880804699968,-0.3654059775959893,-0.23362832688183632,0.22008383338107768,6
-1.559756810120922,1.161903745591346,-0.27310404740265176,0.11648661139653399,-0.2796673146631387,0.5437981562922668,0.13841037841047452,0.2308384672058052,0.4849285292388647,-0.3674202307817821,-0.05043654832758964,5
-1.8055655652213118,0.6709771974531871,-0.4901770642727038,0.31314774009842283,0.5700726220658388,0.031449857062673565,-0.0737695496126123,-0.4197341799610741,-0.7162809248819367,-0.2723036297942219,-0.17183407282916502,6
-0.0895739655777345,1.5644346169018246,-0.19412565823760847,0.14836251575702433,-0.8418842755137182,0.7690955722712646,-0.49824600434481925,0.9406849593124421,0.9320229951878573,-0.7780111786876084,0.07381182193862067,5
-0.0868057779065406,4.397298606466497,0.59652984376166,-2.7906717639483376,3.688605067155693,-0.684780112629746,1.5958925984227146,0.8728335798983019,-0.7878558088544408,0.5101540694934789,0.32534639770844004,6
-1.084095921204124,0.06216736337775467,0.04451762037872327,0.6358315717652437,-0.8966112150327155,-0.7617427534575838,1.97302181348775,0.1266313039634841,0.4545268437887877,0.13116032893790555,-0.4156182986375418,5
-0.5616280919223086,0.5196887485516528,-1.9412028774428474,-0.9287872873086863,2.0311828809312535,-0.5884108359026453,0.7665769889471873,0.7350514369934408,-0.1843875048553857,-0.3662368383211405,0.1257576919245435,6
-0.8281130123869228,-0.9885227830518445,-1.1720989798558106,-0.048173944864865946,0.7793298870511282,-0.3044326749167166,-0.036804276097649684,-0.20646626067048254,0.15012186148117884,-0.3989429598742029,-0.2858519084164268,6
0.4340597392072059,-0.5495251925698862,-0.1118084194899577,0.1150418878979764,-0.6364970713084743,-0.7116619853975749,0.35032741958430447,0.7810807962100468,-0.1716172533701948,0.19810652004018775,-0.13990169424139132,7
-2.986673706283744,0.3196738517227763,-2.429831295808342,1.9642295531584117,0.794898974398706,1.6951078294618958,0.14147733335184187,-0.9567565022746456,0.418156523675086,1.0631218512810168,0.4108155640495309,4
0.7643757415450936,1.0590984191309347,1.0190157934159778,-0.5903245014862444,1.7616340577798475,-0.6459754082392136,0.42458328695595665,1.0441905657317836,1.27653454976843,-0.03730430019254598,-0.10802680179184784,5
0.7643757415450936,1.0590984191309347,1.0190157934159778,-0.5903245014862444,1.7616340577798475,-0.6459754082392136,0.42458328695595665,1.0441905657317836,1.27653454976843,-0.03730430019254598,-0.10802680179184784,5
0.35088097525812056,0.7156797358082668,-1.0600042809747676,-0.5351655741608242,-0.3913678725801097,0.18450536530034717,0.3886948449841206,-0.1326088659233182,-0.09317952493302649,0.35484162442259115,0.09657876519940971,4
1.4013916934816466,-0.19778938820590763,-0.6658359897929595,4.408452543980371,1.8434689716507666,1.1127346994019307,1.706592356554278,-0.5892137045496573,-0.7899050637652796,-0.9959247021920606,-0.18393050646984807,6
0.3618357391778309,-0.6802530754908112,-0.05258741425119474,1.7604406598526119,0.8451668372236824,-1.1808805803295548,-1.845316429842796,1.5087862647576622,0.2389886132934868,0.6914285018828343,0.07747490384884217,5
-2.1419993938305315,-0.59348588160564,-1.8052259741552876,-0.1838070265977959,-0.09405666427061858,-0.7125380496344045,0.19139850967292643,0.23672228096289014,0.06968931787463647,0.20189263351092776,0.1284485194503897,5
-4.278923878473543,-1.2747746283135397,1.8726971538820587,-0.1389250422386309,1.2870826658896828,-0.591249356934744,0.029621407709120078,-1.5385006048005707,1.614260381584111,-0.5817383522153994,0.13498788742955428,4
0.23321593871815008,2.485278251236438,-0.43956915415483416,0.9172030895616041,-0.49952373387247817,0.9655570163816369,-0.951408128231697,-0.17966413038810597,1.4557563352064102,1.0355655375638453,-0.0040689902199621385,5
