CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,Calidad
-2.248707647662183,-0.4168347770060512,-0.9868371863582908,-0.0012033794186421,-0.7804345770634448,0.2860570494041917,0.1314491435224732,0.1193372543962082,-0.6146455771978874,Clase 4
-1.0868865233527074,-0.3085694951060053,-1.5181502079043547,0.0033149045443243,-0.2267266290334223,-0.5126338830769092,0.2496100539575291,0.4389885125571457,-0.3989988337136711,Clase 4
1.1745656164945653,1.1427982171557776,2.39431312250281,0.1454031175513052,-1.2905136698940018,-0.4182546880469702,0.0900030086561797,-0.7947078098129701,0.2314273173387438,Clase 4
-0.7224383082083916,0.504671914070139,-1.7470834770489096,-0.6399522625048306,0.8991309498998805,-0.4784133527419147,1.213327239991016,0.6346945180647142,0.1157967025129615,Clase 1
0.4340597392072064,-0.5495251925698869,-0.1118084194899567,0.115041887897976,-0.6364970713084768,-0.7116619853975734,0.3503274195843092,0.7810807962100473,-0.1716172533701932,Clase 4
0.350880975258121,0.7156797358082654,-1.06000428097477,-0.5351655741608257,-0.3913678725801111,0.1845053653003501,0.38869484498412,-0.1326088659233185,-0.0931795249330267,Clase 1
-0.6975137387307148,-0.0408196201760329,-0.8258825953062225,0.287376205014129,-0.3763097338577064,-0.6575824757897846,0.4214097238711085,0.1011536222789816,0.0002926145430471,Clase 4
-0.1463224548196917,0.4180857382398329,-1.5473468719715997,-0.192319936069251,-0.4687065582830709,-0.0123147987255168,0.1432236805975646,-0.1526825721246629,0.3196207133926474,Clase 1
-4.636036391631371,2.3603647665610743,0.5584771077058629,-0.0221915540017355,-0.3253941958652335,0.2200246537495523,-1.2422434687590924,-1.4522384125747851,-0.008437872079108,Clase 1
-0.648936379152708,-1.3198572292293946,-0.4996186526010518,0.9680915315973097,0.5428827898412638,-1.0135389964625898,-0.9635788811373966,0.7045609272092075,0.3657779029755836,Clase 4
-1.5758280610952808,0.4505359305979982,-1.0092168950051246,-0.0394373576625866,-1.106962164259019,-0.2911051715754593,0.6954057585652528,0.2824989735022993,-0.3840968636439021,Clase 1
-1.7374823767807364,-0.1111048374586061,-3.212804191286032,-0.7789025298080863,-0.3189123666667185,0.3803481289784762,-0.0289769776668962,-0.0609879851122428,-0.0831821935390984,Clase 1
-3.217163611836816,-0.0440872326063458,-1.3808147141015708,-0.3835564675976339,0.8148798420174677,1.4643552657397798,-1.2710021941066072,-0.699710883091897,0.2968739870443189,Clase 1
1.4050146739058318,-1.571262326448806,0.2953031531254932,0.0898580993959787,-0.840015935580075,-0.7989158628574532,-0.2651741258058815,0.3816795096871061,0.149793591654169,Clase 4
3.722655254667056,-1.4596929023139926,0.1891938181423111,-0.6666016722930621,-0.0297416206948454,-0.4091706297207517,-0.3999241589498684,-0.9483298372775272,0.1973445422022748,Clase 4
3.722655254667056,-1.4596929023139926,0.1891938181423111,-0.6666016722930621,-0.0297416206948454,-0.4091706297207517,-0.3999241589498684,-0.9483298372775272,0.1973445422022748,Clase 4
2.1830626064170016,-1.7844794394647856,0.3368543214987505,-0.2755963636326242,-0.1573307565015068,-1.3197747959758004,-0.5919874204304068,-0.1339610192405777,0.3271650175794068,Clase 4
0.0785070729149949,0.2106154161687474,-0.442613703069037,-0.1896831953944448,-0.2843545665803257,0.3590072038037558,-0.2246350133850862,-0.6074280618600782,0.410279746741404,Clase 1
-3.32143510274966,0.0758173285657442,2.3050138926494266,0.2243199117352027,-0.3602387452908392,0.3727211174559946,-0.1337210374079672,0.0477849036228046,1.0444022660124042,Clase 4
4.384827244072074,-1.0247635260524388,-0.8531920991667079,-0.6973947361928203,-1.0591885491143758,-1.1518355536167106,-0.7067785141611721,0.365174790205047,-0.8516041025187687,Clase 4
4.384827244072074,-1.0247635260524388,-0.8531920991667079,-0.6973947361928203,-1.0591885491143758,-1.1518355536167106,-0.7067785141611721,0.365174790205047,-0.8516041025187687,Clase 4
1.8932237036517885,-0.6154245614385,0.2374453249699069,-0.2454804097734565,0.2736806421518429,-1.4590110085222634,-0.1969232296215121,-0.6488482302957236,-0.010242867592286,Clase 4
-1.86166303436011,1.2600566509741224,-1.6459853737736956,0.6247498847145428,-0.1218801286515034,0.8162398885692079,-0.7620713247897556,0.4403314443063099,0.6967321238763454,Clase 1
2.2246350725837485,-2.0684582086111485,-0.099533992746085,-0.4126793556503531,-0.8194832052006974,-0.4439284331944195,0.0836732755432488,-0.0002670180943443,-0.1992017660774035,Clase 4
-1.0019754373138112,2.331818426008467,-1.275450872872247,0.0939004153985776,1.3675703756921913,-1.2489274632468952,-1.3883378529159678,-0.9265566431196184,-0.3185206793513751,Clase 1
0.6747693401773143,-1.2618817279740158,1.975008502817275,-0.1698326438993938,1.4898611551387722,-0.3214430933407842,-0.4223380714448532,-0.1870836100597065,0.2100151861807656,Clase 4
1.235701735725086,0.2803812100040215,0.1472272492354423,-0.8098549881765741,1.964827097995042,-1.0750694245280823,0.4395900531216355,0.3546950589835654,0.3753103706410077,Clase 4
1.235701735725086,0.2803812100040215,0.1472272492354423,-0.8098549881765741,1.964827097995042,-1.0750694245280823,0.4395900531216355,0.3546950589835654,0.3753103706410077,Clase 4
0.0532416302821259,0.3529699398181878,0.2247288950601782,0.6168929907515764,0.39381074191183,-0.7026925182328898,-0.8539195903036,0.3978763282348015,-0.5304423013187081,Clase 4
0.0532416302821259,0.3529699398181878,0.2247288950601782,0.6168929907515764,0.39381074191183,-0.7026925182328898,-0.8539195903036,0.3978763282348015,-0.5304423013187081,Clase 4
0.8067718894827434,0.465798475646557,0.2955382823744322,-0.6137230684141395,0.9177358988623502,0.07523691775554,-1.291489473702112,-0.9511193832908686,0.1049300273980434,Clase 4
0.8067718894827434,0.465798475646557,0.2955382823744322,-0.6137230684141395,0.9177358988623502,0.07523691775554,-1.291489473702112,-0.9511193832908686,0.1049300273980434,Clase 4
3.0882719489896737,-1.5248795269648727,-0.1461425490888221,-0.2827262941400406,0.9515268507065576,1.3159968818535055,-0.360116842786558,-0.156126321136061,0.0228834739737118,Clase 4
-1.1528947922501371,-0.246045987068396,0.1738485642233257,0.2563606084321134,0.7605109540476472,0.3081394353294008,-1.065439780036249,0.4032449266747774,-0.5550917872466912,Clase 4
2.6717712544209467,-1.142445711514522,-0.3948622612258045,0.0695858782587173,1.7105815836910885,1.0469625039190131,-1.635820986546261,-0.6650918208274457,0.0286452747579773,Clase 4
4.360085953933692,-0.984665031342846,0.5967688531885241,1.3346142216537826,0.0703926012074561,-2.0631965277881767,-1.8516577130823124,1.25333897828379,-0.1699103616170712,Clase 4
-2.421955546991604,-0.3067719942352579,0.5970985183279597,0.8498344486794844,1.867282052349034,-0.2130997256720788,-1.8324568592622563,-0.0328650237969194,-0.0303516057509329,Clase 4
2.10613491120052,-1.3859029319345093,0.8807044231862359,-0.0336428205468939,0.6286395020868024,0.5648995325864179,-0.1507106088049278,-0.8236953347664786,0.1989040120226501,Clase 4
3.638841918421639,-0.8380617121836811,-0.3428141859456471,-0.1391458454908244,0.4858533304701988,-0.376515875087928,-0.5676714741415214,-0.4166046696971126,0.0288843999643205,Clase 4
1.9125895389549277,-2.4623609914321145,1.7548850360091357,0.9615491247838744,0.6661914049931895,-0.670857481483389,-0.9152988652418638,0.945076733732214,0.313147654314706,Clase 4
3.5943748229717696,-1.4267661197769388,0.1134738206636594,-0.2387930325055817,1.5513672921146275,1.3109984095387786,-0.5449166239724811,0.0972104786764483,0.1164319713877303,Clase 4
1.9125895389549277,-2.4623609914321145,1.7548850360091357,0.9615491247838744,0.6661914049931895,-0.670857481483389,-0.9152988652418638,0.945076733732214,0.313147654314706,Clase 4
1.4393322448585606,0.0493223173511913,-0.0854879420108273,-0.068998770298012,-0.4199950827701165,-0.3163361276412675,0.1628238643169712,0.2199664870865857,-0.273143307485392,Clase 4
